zk_m,zk_quoted_error_m,zk_assigned_error_m,z0_m,z0_quoted_error_m,z0_assigned_error_m,z1_m,z1_quoted_error_m,z1_assigned_error_m,geological_description,number_k_samples,mean_k,k_quoted_error,k_assigned_error,min_k,max_k,k_distribution
309.39,nan,1,307.89,nan,0.7071067811865476,310.775,nan,0.7071067811865476,nan,nan,1.17,nan,0.2,nan,nan,in_situ_normal
312.16,nan,1,310.775,nan,0.7071067811865476,313.675,nan,0.7071067811865476,nan,nan,2.07,nan,0.2,nan,nan,in_situ_normal
315.19,nan,1,313.675,nan,0.7071067811865476,316.685,nan,0.7071067811865476,nan,nan,1.7,nan,0.2,nan,nan,in_situ_normal
318.18,nan,1,316.685,nan,0.7071067811865476,319.82500000000005,nan,0.7071067811865476,nan,nan,1.98,nan,0.2,nan,nan,in_situ_normal
321.47,nan,1,319.82500000000005,nan,0.7071067811865476,324.385,nan,0.7071067811865476,nan,nan,1.15,nan,0.2,nan,nan,in_situ_normal
327.3,nan,1,324.385,nan,0.7071067811865476,328.735,nan,0.7071067811865476,nan,nan,1.75,nan,0.2,nan,nan,in_situ_normal
330.17,nan,1,328.735,nan,0.7071067811865476,331.625,nan,0.7071067811865476,nan,nan,1.4,nan,0.2,nan,nan,in_situ_normal
333.08,nan,1,331.625,nan,0.7071067811865476,334.575,nan,0.7071067811865476,nan,nan,1.83,nan,0.2,nan,nan,in_situ_normal
336.07,nan,1,334.575,nan,0.7071067811865476,337.615,nan,0.7071067811865476,nan,nan,1.75,nan,0.2,nan,nan,in_situ_normal
339.16,nan,1,337.615,nan,0.7071067811865476,339.16,nan,1.0,nan,nan,2.54,nan,0.2,nan,nan,in_situ_normal
